heading_ID,name_he,label
heading2689,186.6,heading
heading2690,89.6,heading
heading2691,28.800001,heading
heading2692,118.2,heading
heading2693,40.2,heading
heading2694,140.3,heading
heading2695,28.6,heading
heading2696,339.6,heading
heading2697,319.0,heading
heading2698,290.0,heading
heading2699,311.4,heading
heading2700,76.3,heading
heading2701,45.0,heading
heading2702,88.1,heading
heading2703,20.4,heading
heading2704,289.1,heading
heading2705,261.4,heading
heading2706,169.4,heading
heading2707,224.7,heading
heading2708,56.9,heading
heading2709,307.9,heading
heading2710,282.7,heading
heading2711,14.0,heading
heading2712,1.1,heading
heading2713,58.5,heading
heading2714,121.9,heading
heading2715,340.0,heading
heading2716,153.0,heading
heading2717,9.0,heading
heading2718,265.1,heading
heading2719,147.9,heading
heading2720,248.0,heading
heading2721,271.0,heading
heading2722,157.6,heading
heading2723,205.5,heading
heading2724,248.2,heading
heading2725,66.6,heading
heading2726,237.2,heading
heading2727,328.1,heading
heading2728,36.7,heading
heading2729,58.0,heading
heading2730,12.6,heading
heading2731,251.0,heading
heading2732,140.0,heading
heading2733,164.0,heading
heading2734,133.8,heading
heading2735,302.6,heading
heading2736,17.9,heading
heading2737,248.90001,heading
heading2738,195.9,heading
heading2739,254.1,heading
heading2740,185.4,heading
heading2741,299.4,heading
heading2742,220.6,heading
heading2743,281.2,heading
heading2744,25.0,heading
heading2745,331.7,heading
heading2746,276.5,heading
heading2747,263.0,heading
heading2748,114.0,heading
heading2749,63.5,heading
heading2750,85.0,heading
heading2751,347.2,heading
heading2752,5.1,heading
heading2753,297.2,heading
heading2754,62.100002,heading
heading2755,17.6,heading
heading2756,128.9,heading
heading2757,315.2,heading
heading2758,325.2,heading
heading2759,161.0,heading
heading2760,356.0,heading
heading2761,303.0,heading
heading2762,166.90001,heading
heading2763,182.8,heading
heading2764,78.200005,heading
heading2765,114.6,heading
heading2766,56.0,heading
heading2767,307.0,heading
heading2768,90.3,heading
heading2769,42.0,heading
heading2770,205.3,heading
heading2771,148.0,heading
heading2772,3.8,heading
heading2773,231.0,heading
heading2774,206.9,heading
heading2775,261.0,heading
heading2776,38.2,heading
heading2777,234.3,heading
heading2778,209.3,heading
heading2779,265.9,heading
heading2780,217.8,heading
heading2781,172.6,heading
heading2782,210.9,heading
heading2783,327.0,heading
heading2784,239.0,heading
heading2785,43.2,heading
heading2786,357.9,heading
heading2787,191.5,heading
heading2788,100.1,heading
heading2789,158.3,heading
heading2790,303.0,heading
heading2791,93.4,heading
heading2792,336.1,heading
heading2793,87.3,heading
heading2794,114.4,heading
heading2795,21.6,heading
heading2796,177.0,heading
heading2797,25.8,heading
heading2798,293.4,heading
heading2799,143.0,heading
heading2800,285.2,heading
heading2801,160.7,heading
heading2802,211.0,heading
heading2803,132.0,heading
heading2804,88.2,heading
heading2805,37.5,heading
heading2806,266.5,heading
heading2807,322.2,heading
heading2808,323.6,heading
heading2809,90.7,heading
heading2810,348.9,heading
heading2811,219.0,heading
heading2812,352.2,heading
heading2813,332.4,heading
heading2814,35.3,heading
heading2815,270.0,heading
heading2816,341.0,heading
heading2817,354.6,heading
heading2818,23.1,heading
heading2819,15.0,heading
heading2820,173.4,heading
heading2821,80.0,heading
heading2822,223.7,heading
heading2823,94.1,heading
heading2824,6.5,heading
heading2825,213.0,heading
heading2826,103.2,heading
heading2827,20.2,heading
heading2828,174.7,heading
heading2829,358.7,heading
heading2830,358.0,heading
heading2831,325.0,heading
heading2832,48.0,heading
heading2833,85.0,heading
heading2834,126.1,heading
heading2835,75.0,heading
heading2836,149.0,heading
heading2837,6.4,heading
heading2838,143.8,heading
heading2839,32.0,heading
heading2840,145.3,heading
heading2841,151.8,heading
heading2842,185.0,heading
heading2843,43.5,heading
heading2844,320.1,heading
heading2845,360.0,heading
heading2846,279.9,heading
heading2847,302.0,heading
heading2848,208.0,heading
heading2849,219.1,heading
heading2850,300.3,heading
heading2851,78.4,heading
heading2852,304.7,heading
heading2853,354.0,heading
heading2854,189.5,heading
heading2855,279.0,heading
heading2856,128.7,heading
heading2857,269.0,heading
heading2858,356.6,heading
heading2859,21.0,heading
heading2860,10.4,heading
heading2861,11.2,heading
heading2862,145.0,heading
heading2863,35.6,heading
heading2864,285.7,heading
heading2865,342.1,heading
heading2866,167.1,heading
heading2867,120.200005,heading
heading2868,210.3,heading
heading2869,,heading
heading2870,13.1,heading
heading2871,0.0,heading
heading2872,109.0,heading
heading2873,246.8,heading
heading2874,54.0,heading
heading2875,164.5,heading
heading2876,214.0,heading
heading2877,224.2,heading
heading2878,231.3,heading
heading2879,146.5,heading
heading2880,216.0,heading
heading2881,98.0,heading
heading2882,118.0,heading
heading2883,79.0,heading
heading2884,88.9,heading
heading2885,227.90001,heading
heading2886,337.9,heading
heading2887,224.0,heading
heading2888,5.0,heading
heading2889,119.0,heading
heading2890,212.5,heading
heading2891,118.0,heading
heading2892,46.8,heading
heading2893,149.0,heading
heading2894,55.9,heading
heading2895,22.2,heading
heading2896,51.3,heading
heading2897,285.5,heading
heading2898,188.0,heading
heading2899,48.1,heading
heading2900,39.0,heading
heading2901,24.6,heading
heading2902,258.0,heading
heading2903,320.0,heading
heading2904,319.2,heading
heading2905,346.5,heading
heading2906,335.6,heading
heading2907,215.3,heading
heading2908,214.3,heading
heading2909,350.9,heading
heading2910,214.7,heading
heading2911,212.0,heading
heading2912,24.0,heading
heading2913,137.0,heading
heading2914,259.0,heading
heading2915,84.4,heading
heading2916,56.8,heading
heading2917,337.2,heading
heading2918,181.0,heading
heading2919,122.0,heading
heading2920,235.7,heading
heading2921,264.0,heading
heading2922,41.5,heading
heading2923,133.7,heading
heading2924,170.0,heading
heading2925,65.0,heading
heading2926,124.1,heading
heading2927,178.0,heading
heading2928,350.4,heading
heading2929,19.0,heading
heading2930,50.0,heading
heading2931,263.8,heading
heading2932,23.0,heading
heading2933,215.2,heading
heading2934,257.6,heading
heading2935,0.0,heading
heading2936,85.8,heading
heading2937,360.0,heading
heading2938,350.6,heading
heading2939,94.1,heading
heading2940,327.80002,heading
heading2941,84.5,heading
heading2942,200.7,heading
heading2943,348.5,heading
heading2944,133.0,heading
heading2945,115.1,heading
heading2946,266.2,heading
heading2947,20.6,heading
heading2948,16.4,heading
heading2949,12.5,heading
heading2950,278.2,heading
heading2951,249.2,heading
heading2952,184.0,heading
heading2953,133.9,heading
heading2954,248.0,heading
heading2955,7.0,heading
heading2956,183.6,heading
heading2957,21.0,heading
heading2958,3.7,heading
heading2959,211.0,heading
heading2960,300.30002,heading
heading2961,242.7,heading
heading2962,213.7,heading
heading2963,93.3,heading
heading2964,14.8,heading
heading2965,41.1,heading
heading2966,86.1,heading
heading2967,309.4,heading
heading2968,85.4,heading
heading2969,301.2,heading
heading2970,49.7,heading
heading2971,228.5,heading
heading2972,175.0,heading
heading2973,238.6,heading
heading2974,134.4,heading
heading2975,233.3,heading
heading2976,123.2,heading
heading2977,134.0,heading
heading2978,200.6,heading
heading2979,141.2,heading
heading2980,151.8,heading
heading2981,24.0,heading
heading2982,214.3,heading
heading2983,189.1,heading
heading2984,29.0,heading
heading2985,311.0,heading
heading2986,115.7,heading
heading2987,89.6,heading
heading2988,104.0,heading
heading2989,21.5,heading
heading2990,329.6,heading
heading2991,73.5,heading
heading2992,35.2,heading
heading2993,29.4,heading
heading2994,182.6,heading
heading2995,87.4,heading
heading2996,105.6,heading
heading2997,236.4,heading
heading2998,292.0,heading
heading2999,214.0,heading
heading3000,296.5,heading
heading3001,6.0,heading
heading3002,42.0,heading
heading3003,270.9,heading
heading3004,180.0,heading
heading3005,35.8,heading
heading3006,219.7,heading
heading3007,272.7,heading
heading3008,314.2,heading
heading3009,9.6,heading
heading3010,237.4,heading
heading3011,68.4,heading
heading3012,84.5,heading
heading3013,252.3,heading
heading3014,155.0,heading
heading3015,86.6,heading
heading3016,21.1,heading
heading3017,167.8,heading
heading3018,86.2,heading
heading3019,243.0,heading
heading3020,343.0,heading
heading3021,288.1,heading
heading3022,134.2,heading
heading3023,341.7,heading
heading3024,289.0,heading
heading3025,235.3,heading
heading3026,90.8,heading
heading3027,101.0,heading
heading3028,85.1,heading
heading3029,166.3,heading
heading3030,262.2,heading
heading3031,169.4,heading
heading3032,53.1,heading
heading3033,309.5,heading
heading3034,18.3,heading
heading3035,14.0,heading
heading3036,359.7,heading
heading3037,56.0,heading
heading3038,129.6,heading
heading3039,335.0,heading
heading3040,44.0,heading
heading3041,11.0,heading
heading3042,265.8,heading
heading3043,316.9,heading
heading3044,32.2,heading
heading3045,22.0,heading
heading3046,107.9,heading
heading3047,215.8,heading
heading3048,245.5,heading
heading3049,252.3,heading
heading3050,25.7,heading
heading3051,26.1,heading
heading3052,239.0,heading
heading3053,67.0,heading
heading3054,4.6,heading
heading3055,123.0,heading
heading3056,195.8,heading
heading3057,72.0,heading
heading3058,179.9,heading
heading3059,308.4,heading
heading3060,264.2,heading
heading3061,331.4,heading
heading3062,3.1000001,heading
heading3063,269.2,heading
heading3064,192.1,heading
heading3065,23.6,heading
heading3066,16.0,heading
heading3067,31.8,heading
heading3068,9.1,heading
heading3069,45.7,heading
heading3070,271.8,heading
heading3071,358.4,heading
heading3072,255.8,heading
heading3073,360.0,heading
heading3074,343.0,heading
heading3075,73.2,heading
heading3076,60.0,heading
heading3077,347.9,heading
heading3078,126.8,heading
heading3079,329.0,heading
heading3080,260.0,heading
heading3081,123.7,heading
heading3082,3.4,heading
heading3083,9.400001,heading
heading3084,205.6,heading
heading3085,231.2,heading
heading3086,39.600002,heading
heading3087,325.7,heading
heading3088,112.8,heading
heading3089,356.9,heading
heading3090,100.0,heading
heading3091,35.0,heading
heading3092,58.600002,heading
heading3093,229.0,heading
heading3094,308.2,heading
heading3095,231.5,heading
heading3096,103.0,heading
heading3097,176.3,heading
heading3098,196.1,heading
heading3099,38.0,heading
heading3100,319.0,heading
heading3101,265.0,heading
heading3102,312.2,heading
heading3103,265.9,heading
heading3104,52.6,heading
heading3105,292.7,heading
heading3106,196.6,heading
heading3107,329.0,heading
heading3108,231.9,heading
heading3109,283.3,heading
heading3110,47.1,heading
heading3111,125.4,heading
heading3112,192.3,heading
heading3113,86.200005,heading
heading3114,159.0,heading
heading3115,303.0,heading
heading3116,25.7,heading
heading3117,184.3,heading
heading3118,219.8,heading
heading3119,68.0,heading
heading3120,116.6,heading
heading3121,336.0,heading
heading3122,28.0,heading
heading3123,19.300001,heading
heading3124,172.5,heading
heading3125,25.9,heading
heading3126,353.7,heading
heading3127,302.1,heading
heading3128,181.7,heading
heading3129,209.7,heading
heading3130,299.0,heading
heading3131,273.4,heading
heading3132,263.6,heading
heading3133,322.7,heading
heading3134,60.2,heading
heading3135,350.4,heading
heading3136,248.40001,heading
heading3137,351.1,heading
heading3138,269.8,heading
heading3139,354.5,heading
heading3140,234.6,heading
heading3141,254.0,heading
heading3142,307.0,heading
heading3143,306.8,heading
heading3144,35.0,heading
heading3145,14.8,heading
heading3146,183.7,heading
heading3147,102.0,heading
heading3148,270.9,heading
heading3149,94.9,heading
heading3150,214.3,heading
heading3151,207.0,heading
heading3152,163.0,heading
heading3153,294.7,heading
heading3154,69.1,heading
heading3155,1.0,heading
heading3156,243.0,heading
heading3157,47.0,heading
heading3158,59.7,heading
heading3159,218.2,heading
heading3160,90.0,heading
heading3161,70.0,heading
heading3162,278.5,heading
heading3163,340.0,heading
heading3164,7.8,heading
heading3165,64.0,heading
heading3166,131.9,heading
heading3167,294.7,heading
heading3168,320.1,heading
heading3169,360.0,heading
heading3170,117.8,heading
heading3171,301.0,heading
heading3172,196.0,heading
heading3173,259.0,heading
heading3174,23.2,heading
heading3175,299.1,heading
heading3176,307.7,heading
heading3177,207.5,heading
heading3178,356.0,heading
heading3179,345.30002,heading
heading3180,331.0,heading
heading3181,90.8,heading
heading3182,152.2,heading
heading3183,248.0,heading
heading3184,30.2,heading
heading3185,265.1,heading
heading3186,297.80002,heading
heading3187,56.0,heading
heading3188,11.7,heading
heading3189,16.1,heading
heading3190,146.2,heading
heading3191,155.0,heading
heading3192,271.5,heading
heading3193,35.100002,heading
heading3194,344.2,heading
heading3195,360.0,heading
heading3196,30.800001,heading
heading3197,191.6,heading
heading3198,124.0,heading
heading3199,16.1,heading
heading3200,0.0,heading
heading3201,262.2,heading
heading3202,41.3,heading
heading3203,10.5,heading
heading3204,263.5,heading
heading3205,142.7,heading
heading3206,2.6000001,heading
heading3207,57.4,heading
heading3208,5.0,heading
heading3209,158.0,heading
heading3210,114.0,heading
heading3211,158.1,heading
heading3212,177.0,heading
heading3213,338.30002,heading
heading3214,24.6,heading
heading3215,285.5,heading
heading3216,287.0,heading
heading3217,51.2,heading
heading3218,221.3,heading
heading3219,42.1,heading
heading3220,68.8,heading
heading3221,258.0,heading
heading3222,256.2,heading
heading3223,349.2,heading
heading3224,335.4,heading
heading3225,217.5,heading
heading3226,218.3,heading
heading3227,179.4,heading
heading3228,22.0,heading
heading3229,197.1,heading
heading3230,47.100002,heading
heading3231,212.0,heading
heading3232,19.7,heading
heading3233,343.0,heading
heading3234,10.4,heading
heading3235,274.0,heading
heading3236,48.7,heading
heading3237,249.8,heading
heading3238,340.0,heading
heading3239,237.7,heading
heading3240,261.0,heading
heading3241,33.4,heading
heading3242,135.9,heading
heading3243,357.9,heading
heading3244,290.0,heading
heading3245,60.0,heading
heading3246,163.0,heading
heading3247,280.0,heading
heading3248,316.0,heading
heading3249,145.8,heading
heading3250,306.0,heading
heading3251,180.3,heading
heading3252,192.40001,heading
heading3253,202.5,heading
heading3254,291.2,heading
heading3255,70.5,heading
heading3256,314.30002,heading
heading3257,70.9,heading
heading3258,25.300001,heading
heading3259,194.6,heading
heading3260,46.3,heading
heading3261,347.5,heading
heading3262,136.0,heading
heading3263,168.4,heading
heading3264,314.2,heading
heading3265,22.0,heading
heading3266,19.1,heading
heading3267,147.0,heading
heading3268,257.4,heading
heading3269,137.7,heading
heading3270,116.9,heading
heading3271,181.0,heading
heading3272,70.0,heading
heading3273,236.0,heading
heading3274,18.1,heading
heading3275,0.5,heading
heading3276,295.5,heading
heading3277,188.1,heading
heading3278,93.7,heading
heading3279,146.2,heading
heading3280,16.3,heading
heading3281,11.4,heading
heading3282,91.5,heading
heading3283,88.0,heading
heading3284,111.3,heading
heading3285,234.5,heading
heading3286,211.0,heading
heading3287,272.9,heading
heading3288,175.4,heading
heading3289,31.7,heading
heading3290,23.2,heading
heading3291,143.4,heading
heading3292,32.9,heading
heading3293,321.7,heading
heading3294,151.8,heading
heading3295,256.0,heading
heading3296,51.7,heading
heading3297,13.2,heading
heading3298,218.2,heading
heading3299,114.6,heading
heading3300,103.8,heading
heading3301,131.6,heading
heading3302,83.0,heading
heading3303,21.1,heading
heading3304,297.2,heading
heading3305,314.2,heading
heading3306,112.200005,heading
heading3307,53.3,heading
heading3308,104.3,heading
heading3309,27.5,heading
heading3310,84.0,heading
heading3311,102.2,heading
heading3312,298.0,heading
heading3313,71.0,heading
heading3314,211.0,heading
heading3315,359.9,heading
heading3316,13.0,heading
heading3317,266.5,heading
heading3318,37.0,heading
heading3319,88.0,heading
heading3320,353.4,heading
heading3321,219.3,heading
heading3322,221.8,heading
heading3323,309.8,heading
heading3324,6.4,heading
heading3325,240.6,heading
heading3326,63.1,heading
heading3327,8.400001,heading
heading3328,243.3,heading
heading3329,89.2,heading
heading3330,179.3,heading
heading3331,345.3,heading
heading3332,263.2,heading
heading3333,8.8,heading
heading3334,239.0,heading
heading3335,114.0,heading
heading3336,244.1,heading
heading3337,188.7,heading
heading3338,321.8,heading
heading3339,308.0,heading
heading3340,170.5,heading
heading3341,102.700005,heading
heading3342,91.0,heading
heading3343,64.2,heading
heading3344,356.80002,heading
heading3345,97.4,heading
heading3346,299.7,heading
heading3347,185.2,heading
heading3348,56.9,heading
heading3349,306.7,heading
heading3350,92.5,heading
heading3351,328.7,heading
heading3352,185.6,heading
heading3353,14.0,heading
heading3354,57.600002,heading
heading3355,187.40001,heading
heading3356,343.0,heading
heading3357,6.0,heading
heading3358,18.5,heading
heading3359,268.7,heading
heading3360,139.90001,heading
heading3361,345.5,heading
heading3362,150.0,heading
heading3363,88.0,heading
heading3364,84.7,heading
heading3365,249.9,heading
heading3366,308.6,heading
heading3367,203.1,heading
heading3368,209.7,heading
heading3369,26.6,heading
heading3370,2.0,heading
heading3371,48.0,heading
heading3372,8.6,heading
heading3373,357.0,heading
heading3374,134.1,heading
heading3375,133.2,heading
heading3376,15.3,heading
heading3377,161.2,heading
heading3378,73.5,heading
heading3379,269.5,heading
heading3380,265.6,heading
heading3381,195.0,heading
heading3382,311.1,heading
heading3383,337.7,heading
heading3384,17.0,heading
heading3385,338.1,heading
heading3386,184.9,heading
heading3387,45.7,heading
heading3388,358.5,heading
heading3389,264.2,heading
heading3390,144.5,heading
heading3391,250.6,heading
heading3392,62.0,heading
heading3393,321.0,heading
heading3394,75.3,heading
heading3395,347.7,heading
heading3396,108.4,heading
heading3397,281.6,heading
heading3398,310.5,heading
heading3399,120.1,heading
heading3400,331.1,heading
heading3401,245.9,heading
heading3402,326.4,heading
heading3403,144.2,heading
heading3404,357.5,heading
heading3405,227.5,heading
heading3406,314.1,heading
heading3407,129.2,heading
heading3408,232.0,heading
heading3409,47.5,heading
heading3410,115.0,heading
heading3411,48.0,heading
heading3412,356.7,heading
heading3413,384.1,heading
heading3414,89.9,heading
heading3415,140.0,heading
heading3416,210.6,heading
heading3417,157.0,heading
heading3418,156.9,heading
heading3419,38.0,heading
heading3420,196.4,heading
heading3421,264.0,heading
heading3422,294.8,heading
heading3423,309.1,heading
heading3424,304.9,heading
heading3425,80.2,heading
heading3426,114.5,heading
heading3427,325.0,heading
heading3428,231.6,heading
heading3429,48.7,heading
heading3430,241.1,heading
heading3431,200.6,heading
heading3432,65.9,heading
heading3433,150.0,heading
heading3434,303.0,heading
heading3435,101.0,heading
heading3436,68.5,heading
heading3437,218.5,heading
heading3438,20.0,heading
heading3439,31.4,heading
heading3440,113.0,heading
heading3441,170.8,heading
heading3442,23.9,heading
heading3443,335.7,heading
heading3444,159.0,heading
heading3445,312.0,heading
heading3446,243.3,heading
heading3447,105.4,heading
heading3448,299.0,heading
heading3449,267.5,heading
heading3450,193.2,heading
heading3451,58.4,heading
heading3452,348.8,heading
heading3453,331.7,heading
heading3454,353.5,heading
heading3455,10.1,heading
heading3456,245.7,heading
heading3457,349.5,heading
heading3458,351.9,heading
heading3459,15.0,heading
heading3460,311.7,heading
heading3461,29.7,heading
heading3462,14.9,heading
heading3463,176.5,heading
heading3464,125.0,heading
heading3465,267.6,heading
heading3466,62.7,heading
heading3467,186.7,heading
heading3468,318.5,heading
heading3469,25.9,heading
heading3470,341.80002,heading
heading3471,209.5,heading
heading3472,332.0,heading
heading3473,329.0,heading
heading3474,50.0,heading
heading3475,271.1,heading
heading3476,57.100002,heading
heading3477,68.200005,heading
heading3478,74.0,heading
heading3479,256.4,heading
heading3480,336.0,heading
heading3481,8.0,heading
heading3482,75.0,heading
heading3483,132.1,heading
heading3484,107.1,heading
heading3485,50.0,heading
heading3486,341.3,heading
heading3487,201.6,heading
heading3488,272.8,heading
heading3489,301.0,heading
heading3490,346.2,heading
heading3491,181.0,heading
heading3492,63.0,heading
heading3493,301.1,heading
heading3494,56.2,heading
heading3495,296.6,heading
heading3496,350.0,heading
heading3497,27.300001,heading
heading3498,23.0,heading
heading3499,90.4,heading
heading3500,294.8,heading
heading3501,248.0,heading
heading3502,1.3,heading
heading3503,321.3,heading
heading3504,298.80002,heading
heading3505,50.0,heading
heading3506,4.7000003,heading
heading3507,15.7,heading
heading3508,145.7,heading
heading3509,155.7,heading
heading3510,36.7,heading
heading3511,271.5,heading
heading3512,322.2,heading
heading3513,169.1,heading
heading3514,134.2,heading
heading3515,203.0,heading
heading3516,94.0,heading
heading3517,16.6,heading
heading3518,231.7,heading
heading3519,182.0,heading
heading3520,57.0,heading
heading3521,183.4,heading
heading3522,21.3,heading
heading3523,135.0,heading
heading3524,0.0,heading
heading3525,109.7,heading
heading3526,274.0,heading
heading3527,5.0,heading
heading3528,159.0,heading
heading3529,197.0,heading
heading3530,227.0,heading
heading3531,349.7,heading
heading3532,59.5,heading
heading3533,73.700005,heading
heading3534,55.2,heading
heading3535,238.0,heading
heading3536,358.4,heading
heading3537,319.1,heading
heading3538,135.5,heading
heading3539,186.8,heading
heading3540,315.4,heading
heading3541,337.4,heading
heading3542,215.4,heading
heading3543,235.5,heading
heading3544,31.300001,heading
heading3545,249.5,heading
heading3546,321.0,heading
heading3547,19.9,heading
heading3548,222.0,heading
heading3549,44.0,heading
heading3550,228.3,heading
heading3551,337.2,heading
heading3552,128.1,heading
heading3553,26.0,heading
heading3554,128.0,heading
heading3555,61.0,heading
heading3556,25.4,heading
heading3557,270.1,heading
heading3558,251.0,heading
heading3559,233.6,heading
heading3560,47.5,heading
heading3561,135.2,heading
heading3562,7.5,heading
heading3563,188.0,heading
heading3564,35.0,heading
heading3565,118.9,heading
heading3566,7.2,heading
heading3567,333.0,heading
heading3568,238.3,heading
heading3569,344.0,heading
heading3570,251.0,heading
heading3571,234.1,heading
heading3572,347.7,heading
heading3573,264.6,heading
heading3574,205.0,heading
